id,name,artists,acousticness,valence,energy,danceability,instrumentalness,loudness,speechiness,tempo,popularity,pop_grade
6kotXaSQaGYxE62hVpdHWu,Werewolves of London - 2007 Remaster,['Warren Zevon'],0.0932,0.93,0.62,0.75,0.0135,-8.72,0.0257,103.538,66.0,2
4CjzPBRBwyP0kgR1gjaDjo,Santa Claus is Coming to Town,['Pentatonix'],0.106,0.898,0.556,0.746,0.0,-8.311,0.113,88.014,57.0,1
5rYXmwI4efkIvnYmPaAvc4,Spirit of the Season,['Alan Silvestri'],0.898,0.563,0.649,0.523,0.00144,-6.206,0.0294,104.929,47.0,1
24rFwAcC6eqPvyMuPynVGH,Home/Dirty Paws,['Gardiner Sisters'],0.85,0.232,0.208,0.6629999999999999,0.0,-10.89,0.0313,115.028,56.0,1
6nxQdXa1uAL0rY72wPZu89,Love Me Now,['John Legend'],0.591,0.7090000000000001,0.762,0.488,0.0,-3.842,0.0865,123.889,66.0,2
12jjuxN1gxlm29cqL5M6MW,I Got You,['Jack Johnson'],0.61,0.544,0.399,0.899,1.52e-05,-6.553,0.038,98.067,65.0,2
1JVf7tzhspVTRrRHxiJhD5,To Love Somebody,['Michael Bublé'],0.402,0.593,0.555,0.525,0.0,-6.415,0.0273,90.554,59.0,1
5LKXxwgll43fxe1lPF7sze,If You Let Me,"['Sinead Harnett', 'GRADES']",0.158,0.329,0.403,0.407,5.98e-06,-8.396,0.113,90.907,58.0,1
4P6n0udLAnmCNXVcobYbsK,Oblivion,['Grimes'],0.115,0.486,0.529,0.6970000000000001,0.901,-8.838,0.0338,155.974,68.0,2
2Ud3deeqLAG988pfW0Kwcl,All My Friends,['LCD Soundsystem'],0.148,0.795,0.7879999999999999,0.701,0.625,-5.6110000000000015,0.0425,142.584,61.0,2
2cmRpmO04TLaKPzmAzySYZ,Dance Yrself Clean,['LCD Soundsystem'],0.00557,0.794,0.611,0.7390000000000001,0.725,-9.829,0.0622,98.004,65.0,2
5PtEpuVX03k9bOUwilL5EO,Punching In A Dream,['The Naked And Famous'],0.00201,0.1639999999999999,0.883,0.473,0.000967,-3.65,0.047,115.048,61.0,2
5fohLPNqO6TqwrZ7BoUWUT,High For This,['The Weeknd'],0.7440000000000001,0.0687,0.403,0.465,0.000667,-8.895,0.0755,74.95,69.0,2
4EndPA8b6FDWYp1RgsnLEB,Blame Game,"['Kanye West', 'John Legend']",0.306,0.636,0.581,0.419,6.3e-05,-5.964,0.0688,80.305,61.0,2
6bLopGnirdrilrpdVB6Um1,The Greatest,['Sia'],0.0174,0.6859999999999999,0.785,0.639,0.00107,-6.1670000000000025,0.174,191.95,66.0,2
0V4l4GQhgnWQGtCWpvA7va,Crew Love,"['Drake', 'The Weeknd']",0.227,0.294,0.546,0.418,0.0,-9.057,0.238,160.15200000000004,70.0,2
6u0dQik0aif7FQlrhycG1L,The Morning,['The Weeknd'],0.317,0.186,0.5489999999999999,0.652,0.0,-7.555,0.039,120.073,71.0,2
1jRHh8JcdUV9zTiAmyzhU9,A Place Like This,['Majid Jordan'],0.0442,0.392,0.449,0.551,0.0068099999999999,-11.297,0.0637,133.558,52.0,1
0dcf0L6F1LUA1nE2zWH4J2,The Party & The After Party,['The Weeknd'],0.476,0.397,0.634,0.438,0.0,-7.456,0.337,203.585,59.0,1
2uYnktBpKbr8YuiLit7WiZ,Open Interlude,['Bryson Tiller'],0.708,0.397,0.447,0.471,0.0,-12.319,0.217,119.027,53.0,1
6plT7nFGiXKSBP9HFSI4ef,Chum,['Earl Sweatshirt'],0.0216,0.193,0.503,0.51,0.002,-8.756,0.242,153.582,66.0,2
75L0qdzRnhwV62UXoNq3pE,Up All Night,"['Drake', 'Nicki Minaj']",0.00782,0.276,0.8109999999999999,0.606,1.49e-05,-4.667,0.278,156.347,63.0,2
6amzJ3wmEDf7e5tHAndZmn,Déjà vu,['TWENTY88'],0.1639999999999999,0.404,0.617,0.568,0.0,-8.994,0.2,123.667,52.0,1
4qYLPta5HZ36idWiXtqh7B,Highlights,['Kanye West'],0.00572,0.346,0.626,0.547,0.0,-6.244,0.208,101.971,60.0,2
5g30WoqK1Dv5Bnwpusp2vk,For However Long,['Bryson Tiller'],0.417,0.415,0.644,0.584,0.0,-6.787999999999999,0.0782,100.033,55.0,1
7lndZZ3IUNVPPYWI04jOaB,TBH,['PARTYNEXTDOOR'],0.159,0.154,0.6809999999999999,0.5429999999999999,1.49e-06,-7.876,0.0477,124.914,53.0,1
5lsrKf4mzIO4gA9U9eBYms,Overtime,"['ScHoolboy Q', 'Miguel', 'Justine Skye']",0.772,0.379,0.477,0.825,0.0,-10.59,0.301,117.931,53.0,1
2gxMB9jJ8LiXoaxTP6iZia,Close To You,"['Dreezy', 'T-Pain']",0.0934,0.229,0.515,0.444,3.1e-06,-7.249,0.184,89.06200000000004,52.0,1
4k5UZm89ZX0YAHUp55zpt9,We (feat. CeeLo Green),"['Mac Miller', 'CeeLo Green']",0.794,0.601,0.637,0.6409999999999999,0.0515,-9.43,0.0579,138.869,58.0,1
66wkCYWlXzSTQAfnsPBptt,My Favorite Part,"['Mac Miller', 'Ariana Grande']",0.627,0.718,0.33,0.861,1.93e-06,-7.194,0.0526,95.016,73.0,3
7bd0BC9RNR6GxJsM3pRwBw,Planet God Damn (feat. Njomza),"['Mac Miller', 'Njomza']",0.633,0.431,0.491,0.643,0.000109,-12.87,0.6409999999999999,173.14700000000005,56.0,1
2puHJmjL4jvO19aEA7kzcb,Soulmate,['Mac Miller'],0.132,0.561,0.534,0.606,1.1e-06,-6.904,0.512,111.044,58.0,1
388jD8ko9cvFM9cd9TYDrl,ROS,['Mac Miller'],0.601,0.284,0.448,0.535,0.0,-8.919,0.175,120.554,64.0,2
7rdyAfIm1t6h6I1gyLtD17,Clubhouse,['Mac Miller'],0.235,0.907,0.616,0.785,0.0,-5.9270000000000005,0.239,115.187,58.0,1
0EHR9OObFtjlhQB8wSt1m7,Mrs. Officer,"['Lil Wayne', 'Bobby V.', 'Kidd Kidd']",0.236,0.947,0.5529999999999999,0.92,0.0,-5.0680000000000005,0.191,112.022,66.0,2
228nYWqXzsBS9Ha0SIpM7q,Wool (feat. Vince Staples),"['Earl Sweatshirt', 'Vince Staples']",0.347,0.394,0.473,0.732,0.0,-7.197,0.271,47.81100000000001,53.0,1
0ngtyvPUKR4YTtkVKvZP02,Dream,['Priscilla Ahn'],0.75,0.158,0.248,0.512,2.9600000000000005e-05,-10.359000000000002,0.0275,109.692,54.0,1
3ou9rSNUQnE7XYmJkUUIOc,Green Eyes,['Coldplay'],0.539,0.233,0.405,0.607,6.7e-06,-8.607000000000001,0.0265,129.543,63.0,2
5hviCr3lgg6LY6noG6DPKs,Landslide,['The Chicks'],0.534,0.444,0.438,0.5710000000000001,1.56e-05,-7.0070000000000014,0.0279,145.94799999999995,69.0,2
4HHge4zAyIw3pkrtFzmwCl,So Far Away,['Carole King'],0.895,0.362,0.172,0.488,3.52e-05,-14.264,0.0372,143.631,61.0,2
2MKLbFPQ3QDXpQ0KnS06Kl,Those Sweet Words,['Norah Jones'],0.875,0.403,0.234,0.7979999999999999,0.0006259999999999,-10.699000000000002,0.0317,103.152,61.0,2
0AMKZWRgdFfGYYTxiWrwwH,What Am I To You?,['Norah Jones'],0.6940000000000001,0.5329999999999999,0.347,0.6509999999999999,0.0249,-9.175,0.0341,75.97800000000002,62.0,2
2A6yzRGMgSQCUapR2ptm6A,True Colors,['Cyndi Lauper'],0.701,0.268,0.207,0.397,3.07e-05,-13.155,0.0331,171.282,71.0,2
25J4d78ESH2MgAJoIakB8O,Lost In The Light,['Bahamas'],0.7929999999999999,0.246,0.267,0.597,0.0014,-8.796,0.0309,75.535,54.0,1
7D0RhFcb3CrfPuTJ0obrod,Sparks,['Coldplay'],0.748,0.165,0.268,0.371,0.0517,-10.505999999999998,0.0281,102.617,73.0,3
2WCoRl4kKbaZ6oGN6KD4HQ,Late for the Sky,['Jackson Browne'],0.613,0.213,0.329,0.321,0.000305,-9.724,0.0293,165.399,55.0,1
7shVwhUdVbHpykOfbzvDc1,A Case of You,['Joni Mitchell'],0.9,0.679,0.201,0.693,0.0,-9.903,0.0288,100.836,69.0,2
4wLZ4zPM9c4oe1VV8ejdWV,Home,['Michael Bublé'],0.8440000000000001,0.349,0.37,0.608,1.87e-05,-9.207,0.0306,127.631,64.0,2
4H1POasJbrLNaQirsIH29e,She's Got You - Single Version,['Patsy Cline'],0.947,0.578,0.143,0.388,0.000865,-17.545,0.0416,182.665,57.0,1
03kCR9HZpX5muU7D8xYPOL,Many the Miles,['Sara Bareilles'],0.00796,0.462,0.7170000000000001,0.505,6.15e-05,-5.097,0.0457,158.054,49.0,1
4PzPvpE63ttEbKyMDRWB6q,The First Cut Is the Deepest - Acoustic Version,['Sheryl Crow'],0.759,0.5670000000000001,0.336,0.638,0.0,-7.52,0.0248,78.86,53.0,1
5rwxsHLK1q9fPJFyyqJmP1,Give In to Me,"['Garrett Hedlund', 'Leighton Meester']",0.632,0.402,0.357,0.624,9.2e-06,-10.031,0.0234,79.998,55.0,1
5aCyr0HOfRgP5javZTyz66,Timing Is Everything,['Garrett Hedlund'],0.92,0.163,0.109,0.6409999999999999,5.68e-06,-13.047,0.0359,134.36700000000002,46.0,1
40WWeoX26jtsfdmFx5iRty,I'm Low On Gas And You Need A Jacket,['Pierce The Veil'],2.61e-05,0.276,0.961,0.503,2.67e-06,-2.9930000000000003,0.0799,126.023,53.0,1
5TNX6rJ91T8PdEt94X50Y9,One Hundred Sleepless Nights,['Pierce The Veil'],0.0001409999999999,0.514,0.932,0.293,0.000667,-2.559,0.11,122.739,55.0,1
65eohvrL4ttjA7EfFkQOhX,Points of Authority / 99 Problems / One Step Closer,"['JAY-Z', 'Linkin Park']",0.00272,0.51,0.951,0.547,1.14e-05,-4.079,0.151,95.031,59.0,1
1Vej0qeQ3ioKwpI6FUbRv1,Papercut,['Linkin Park'],0.00022,0.6609999999999999,0.939,0.524,0.0,-3.994,0.113,150.184,72.0,2
5uuXtfqM7Wp3idCxyHeOll,With You,['Linkin Park'],0.0037,0.359,0.978,0.421,0.0,-4.004,0.302,196.921,63.0,2
57BrRMwf9LrcmuOsyGilwr,Crawling,['Linkin Park'],0.0466,0.299,0.7020000000000001,0.58,3.2e-06,-5.565,0.0337,105.076,73.0,3
6xtQ23d8GEXgcxyUKPtwc5,Runaway,['Linkin Park'],0.0142,0.446,0.884,0.636,0.0,-4.743,0.0584,109.16,64.0,2
6UzeOH4bRPzKTo2wCXMZmC,By Myself,['Linkin Park'],0.0171,0.339,0.935,0.544,0.00301,-4.159,0.173,103.026,61.0,2
5rAxhWcgFng3s570sGO2F8,A Place for My Head,['Linkin Park'],0.0144,0.457,0.908,0.603,0.0,-5.254,0.184,133.063,66.0,2
7kxM3UJwN6rHAW5kwdlAHK,Forgotten,['Linkin Park'],0.0132,0.498,0.947,0.615,0.0,-3.817,0.11,108.193,61.0,2
3nCqvNZj68zVlT3Dy7fJ3b,Next Contestant,['Nickelback'],0.000416,0.531,0.862,0.557,0.000316,-4.029,0.0637,174.114,56.0,1
0L3di3gB5KlamEABLJK8KK,Your Biggest Fan,['Never Shout Never'],0.944,0.531,0.308,0.738,0.0,-7.242000000000001,0.0419,124.979,44.0,1
30FGIXPjm30vX2KqbrIO2q,Bigcitydreams,['Never Shout Never'],0.308,0.653,0.534,0.614,2.52e-06,-5.9110000000000005,0.0332,67.503,45.0,1
2waLDWGLc4Q14ZVyDNrxLM,cheatercheaterbestfriendeater,['Never Shout Never'],0.388,0.669,0.6829999999999999,0.768,0.0,-7.172999999999999,0.0604,99.955,55.0,1
6YXG34IWbilypPwjBTOrUC,Can I Have This Dance - Original Version,"['High School Musical Cast', 'Vanessa Hudgens', 'Zac Efron']",0.203,0.426,0.619,0.555,0.0,-5.246,0.0296,136.069,68.0,2
2d6m2F4I7wCuAKtSsdhh83,Famous Last Words,['My Chemical Romance'],0.000321,0.309,0.883,0.467,0.000152,-3.679,0.106,122.252,71.0,2
0rUNZQuYQvOz6A6zwyT6tM,This Is How I Disappear,['My Chemical Romance'],5.08e-05,0.301,0.983,0.242,4.429999999999999e-05,-2.679,0.106,163.366,62.0,2
2M8g01v2vUMn39YQ10l7ef,Fake Your Death,['My Chemical Romance'],0.0088,0.499,0.772,0.518,0.000421,-5.124,0.023,100.137,53.0,1
5bTuwAgYUD5MABOIPH8ZMt,You Know What They Do to Guys Like Us in Prison,['My Chemical Romance'],0.00366,0.674,0.913,0.387,0.0,-3.761,0.0814,185.957,63.0,2
1AEYT6VxrxXPMoQUxsY0E4,Headstrong,['Trapt'],0.000172,0.534,0.8959999999999999,0.4920000000000001,2.78e-06,-5.819,0.117,184.981,74.0,3
5e3YOg6fIkP0wD5TyxcHOH,Cult of Personality,['Living Colour'],0.00164,0.539,0.918,0.504,2.12e-05,-3.463,0.0517,92.031,65.0,2
6g0lA3tckAh7LlkifNvN87,Invincible,"['Machine Gun Kelly', 'Ester Dean']",0.0285,0.261,0.8590000000000001,0.479,0.0,-5.28,0.368,118.253,47.0,1
5qtwzv99vOr5UTwnTixn7j,Know Your Enemy,['Green Day'],0.0016,0.961,0.958,0.56,4.96e-05,-3.245,0.0412,129.984,61.0,2
4FthwGFz9SVZgCVqxNXsSK,Invincible,['Adelitas Way'],0.000213,0.489,0.962,0.405,2.31e-06,-4.894,0.0842,170.023,61.0,2
5oJrV0mGkw9dilk96X3W0c,Adrenaline,['Shinedown'],5.17e-05,0.4,0.986,0.467,9.21e-05,-2.69,0.0634,159.935,52.0,1
6h2t5HKOpHjpou4cHA5OER,Cocky,['Kid Rock'],0.161,0.688,0.921,0.617,0.0,-3.2,0.179,184.028,58.0,1
5BB0Jzw60KyfSTyjJqtely,Na Na Na (Na Na Na Na Na Na Na Na Na),['My Chemical Romance'],0.000264,0.649,0.986,0.411,0.00148,-2.522,0.0583,165.981,70.0,2
0ec00yFSgcl3xavTlPXTHu,Alone,['Falling In Reverse'],0.0226,0.632,0.95,0.527,0.0,-4.023,0.0864,150.078,53.0,1
10GgfyBK6XVFAX1BdZz0BV,Mad At Myself,['Issues'],0.00128,0.4920000000000001,0.987,0.556,1.26e-06,-3.1180000000000003,0.108,134.953,52.0,1
2HiXyVv2tfjIGJh02brVDY,Suntan City,['Luke Bryan'],0.00245,0.919,0.884,0.6629999999999999,2.05e-06,-4.562,0.0297,117.004,48.0,1
2ureHr8RL277yPUXHJBJPq,Muckalee Creek Water,['Luke Bryan'],0.0829,0.423,0.8390000000000001,0.5770000000000001,1.62e-06,-3.535,0.0394,132.063,50.0,1
2hluGQtmPypU3tsQudCQ3U,Tonite,['DJ Quik'],0.0502,0.722,0.449,0.965,1.17e-06,-15.225,0.237,105.392,55.0,1
4aVuWgvD0X63hcOCnZtNFA,Hold the Line,['TOTO'],0.00783,0.8079999999999999,0.898,0.473,0.0618,-4.797,0.0561,96.556,76.0,3
1p791U7Bx5PmvCwucN4PQN,Misirlou,['Dick Dale and his Del-Tones'],0.00345,0.561,0.951,0.293,0.916,-5.846,0.0652,173.43900000000005,44.0,1
7jmHyHMEqm9MJWiMAneF05,Stand by Me,['Ben E. King'],0.428,0.6729999999999999,0.232,0.632,4.95e-06,-12.326,0.0318,119.136,63.0,2
3JYjHeKY0OSnkQGJGvw7P8,The Cover of 'Rolling Stone',['Dr. Hook'],0.357,0.907,0.472,0.648,0.0,-13.103,0.102,142.184,48.0,1
1ko2lVN0vKGUl9zrU0qSlT,Just the Two of Us (feat. Bill Withers),"['Grover Washington, Jr.', 'Bill Withers']",0.5760000000000001,0.624,0.488,0.8029999999999999,0.0609,-9.303,0.0803,95.771,79.0,3
0Se82Sof9IOUY4VdR9un2A,"Nobody Knows You When You're Down and Out - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",['Eric Clapton'],0.271,0.691,0.5870000000000001,0.667,5.01e-06,-10.45,0.0497,89.19,54.0,1
0kp728Knw5PYvU3QzMZ0yJ,Uncle John's Band - 2013 Remaster,['Grateful Dead'],0.496,0.889,0.316,0.701,0.0,-14.723,0.0843,136.73,54.0,1
0UAJH0k4k3slcE83a9UGCe,Lola - Coca Cola Version,['The Kinks'],0.5820000000000001,0.902,0.917,0.474,0.231,-4.19,0.0395,152.113,70.0,2
777NOXupZkFdg8zlPMoVqc,Evil Woman,['Electric Light Orchestra'],0.457,0.74,0.619,0.677,0.000149,-7.4460000000000015,0.0334,119.624,64.0,2
3xsYslIyJbMLk8n9qlUnrb,Before You Accuse Me - 2013 Remaster,['Eric Clapton'],0.674,0.7190000000000001,0.449,0.491,0.000686,-13.461,0.198,98.685,47.0,1
2jz6rWGqVCYsymwxGoaON4,Detroit Rock City,['KISS'],0.0421,0.447,0.9,0.546,4.57e-05,-6.728,0.0691,90.591,69.0,2
21qg0IBZf8R12qHd9A3AA4,Salvatore,['Lana Del Rey'],0.675,0.115,0.311,0.304,0.00195,-9.647,0.0344,117.68,62.0,2
5jqNQZBwbZWQXPWfo0ygZF,Art Deco,['Lana Del Rey'],0.544,0.0596,0.464,0.282,0.215,-11.112,0.0533,148.345,63.0,2
3sYDVtqO35oRSOIMx7dOqR,Freak,['Lana Del Rey'],0.269,0.109,0.43,0.287,0.000579,-10.014,0.033,93.984,63.0,2
5LtNBCM2ve0SxP0dlRVvMu,I'm Gonna Show You Crazy,['Bebe Rexha'],0.0758,0.335,0.537,0.474,0.0,-6.77,0.0649,90.103,66.0,2
2dRPQFwPqAmc42mDRnsDQu,All-American Girl,['Carrie Underwood'],0.0466,0.77,0.805,0.624,0.0,-2.632,0.029,123.991,60.0,2
0d0tJF80562KcMndcBcSfM,Temporary Home,['Carrie Underwood'],0.731,0.181,0.354,0.416,1e-06,-6.357,0.0263,80.767,53.0,1
2ubncjpv82GY5uES29L5ik,Compass,['Lady A'],0.096,0.521,0.77,0.56,6.39e-06,-4.694,0.0256,100.013,51.0,1
161DnLWsx1i3u1JT05lzqU,Talking to the Moon,['Bruno Mars'],0.512,0.065,0.606,0.523,0.0,-4.754,0.0301,145.83700000000005,77.0,3
5zGqTc1WQUe8XqqdnrpKTV,Farmer's Daughter,['Rodney Atkins'],0.224,0.7859999999999999,0.7909999999999999,0.612,0.0,-3.519,0.0291,133.977,66.0,2
3Gr4OWY7lAXAq7PpgUbctG,Beber de Tu Sangre,['Los Amantes De Lola'],0.461,0.6559999999999999,0.489,0.634,5.77e-06,-12.948,0.0275,125.326,65.0,2
0Bf3bLtRSlpXl5l5MuzZd6,Aguanile,['Marc Anthony'],0.0834,0.6779999999999999,0.785,0.623,1.18e-05,-3.797,0.052,122.363,59.0,1
7DqCwFrRTSuLIrBCI3qNPn,Hipocresía,['Marc Anthony'],0.591,0.848,0.807,0.6459999999999999,0.0,-3.993,0.0316,96.426,56.0,1
3gIZxkCKjNP1tft5TynUED,El Cantante,['Marc Anthony'],0.0664,0.74,0.728,0.478,0.000431,-4.138,0.0344,96.669,55.0,1
06YYzWTAibpHPEJTl4zVvm,Talento De Televisión,['Willie Colón'],0.7120000000000001,0.943,0.728,0.792,1.4300000000000004e-05,-9.372,0.044,104.894,57.0,1
4ubwzNjqHGaZZ5k06PDx1H,Sin Sentimientos,['Grupo Niche'],0.414,0.66,0.622,0.607,0.0,-9.433,0.0354,82.777,63.0,2
3SXWtn3YbXOuz6s9LN8LeJ,Cali Pachanguero,['Grupo Niche'],0.69,0.6779999999999999,0.72,0.654,0.0,-7.731,0.0395,99.911,63.0,2
2VyxUBO64ggj5uFJJN5KyF,Casi un Hechizo,['Jerry Rivera'],0.705,0.833,0.653,0.69,2.55e-05,-5.15,0.0402,92.99,56.0,1
5bccusEjEtnC5cDfWXQ8rf,Conciencia,['Gilberto Santa Rosa'],0.539,0.8909999999999999,0.693,0.7,4.62e-06,-6.877999999999999,0.0367,88.383,63.0,2
00Ro1lnV3V6i87aY4t8Q43,La rebelion,['Joe Arroyo'],0.142,0.875,0.755,0.5710000000000001,2.55e-05,-7.907,0.0735,107.951,69.0,2
4qAknKWl2aMvWn4r1nzWAa,Vivir Lo Nuestro,"['LA INDIA', 'Marc Anthony']",0.573,0.794,0.672,0.636,0.0,-6.6670000000000025,0.0412,91.191,52.0,1
26ucR33snMkRD6JExhoD6I,Una Aventura,['Grupo Niche'],0.275,0.731,0.83,0.6990000000000001,0.00241,-10.935,0.0365,92.855,65.0,2
65nL3OLuHHfEYxKkHMQ1fL,Desnúdate Mujer,['Frankie Ruiz'],0.128,0.9,0.7440000000000001,0.6579999999999999,2.39e-05,-10.057,0.0365,99.613,52.0,1
1RpCXjlxFGS6LfPOvqSJ7M,Amores Como el Nuestro,['Jerry Rivera'],0.5489999999999999,0.619,0.62,0.679,0.0189,-10.943,0.0469,179.505,68.0,2
1TMxv8sfUhU55AC6Ul1PU5,Que Locura Enamorarme De Ti,['Eddie Santiago'],0.5379999999999999,0.968,0.7859999999999999,0.746,8e-06,-7.273,0.0428,93.767,67.0,2
37nXsqE1XW0cxOQvIMsmFc,Conteo Regresivo - Salsa Version,['Gilberto Santa Rosa'],0.778,0.96,0.72,0.777,0.0,-6.162000000000001,0.0803,163.905,68.0,2
1IcnHHfeAkdc88LybFWwb9,Me Liberé,['El Gran Combo De Puerto Rico'],0.395,0.967,0.875,0.754,0.0,-1.94,0.0407,97.522,59.0,1
3fwqOw3lzCle2zxamHMcQ2,Tu Con El,['Frankie Ruiz'],0.52,0.949,0.741,0.813,0.00177,-5.7010000000000005,0.0504,94.918,53.0,1
7JElWLgpQ7lxN1JNIYwuVu,Que Alguien Me Diga,['Gilberto Santa Rosa'],0.256,0.758,0.868,0.585,0.0,-7.285,0.0444,94.098,60.0,2
3x4oECarDKCZxecqOYis52,Mia,['Eddie Santiago'],0.495,0.942,0.7140000000000001,0.655,6.4e-06,-6.996,0.0466,158.94899999999996,61.0,2
5nmLj87o23HJrI7GgqXXUw,Tengo Ganas,['Víctor Manuelle'],0.198,0.8959999999999999,0.862,0.591,0.0,-3.641,0.0362,94.616,62.0,2
3WI631zHHQ5PuSMkywWHGT,Sway (with Pérez Prado y Su Orquesta),"['Rosemary Clooney', 'Pérez Prado']",0.823,0.722,0.513,0.5870000000000001,0.0,-8.892000000000003,0.0627,107.084,42.0,1
0FcgB8l69nXBOmvhvEXm8o,Pegame Tu Vicio,Eddy Herrera,0.0885,0.803,0.818,0.699,3e-05,-8.969,0.0427,137.387,64.0,2
3WXfQDsASfXrSojk9WB3aR,En Barranquilla Me Quedo,"['Joe Arroyo', 'La Verdad']",0.172,0.784,0.7,0.642,0.000232,-9.213,0.0552,103.899,57.0,1
07RVxiFKeWvBF8aKuPMaXk,Lobo Domesticado,['Tommy Olivencia'],0.329,0.779,0.735,0.693,2.25e-05,-4.692,0.0337,96.838,52.0,1
1BK353EYyBMkDd80kmfrqA,Ese Hombre,['LA INDIA'],0.7090000000000001,0.6729999999999999,0.732,0.6659999999999999,0.000132,-9.078,0.0771,88.34899999999998,47.0,1
236qXqcmitHCZ3SHoGZN8g,He Tratado,['Víctor Manuelle'],0.376,0.907,0.815,0.588,4.09e-05,-6.172999999999999,0.074,90.628,63.0,2
4ZVgDysve5dcNK6TX84t8e,Apiádate de Mi,['Víctor Manuelle'],0.273,0.8440000000000001,0.629,0.722,0.0,-7.233,0.0406,168.79,63.0,2
1segwDrWjU9MxYxOvPzvwr,Así Es la Mujer,['Víctor Manuelle'],0.287,0.84,0.868,0.56,0.0,-4.743,0.0999,92.967,47.0,1
20BmEh6SHpThJEGL1L7uJU,Qué Habría Sido de Mí,['Víctor Manuelle'],0.163,0.961,0.847,0.499,0.0,-5.16,0.0583,93.598,38.0,0
3GgI4QQWvsqqdKCvnNN0UM,La Agarro Bajando,['Gilberto Santa Rosa'],0.332,0.962,0.768,0.807,3.09e-06,-6.745,0.0427,100.324,61.0,2
1m3paVx65imhvCjPx505Oy,Micaela,"['Sonora Carruseles', 'Luis Florez']",0.396,0.934,0.8909999999999999,0.652,0.0022,-6.858,0.0524,179.604,56.0,1
1jD48pmiHMSVHHPzKLi4P3,Tu Eres Ajena,['Eddy Herrera'],0.267,0.939,0.7879999999999999,0.7509999999999999,0.0,-6.011,0.0436,133.29399999999998,62.0,2
47TyfLrGhYHHyyQWk64d0M,Flor Pálida,['Marc Anthony'],0.659,0.7390000000000001,0.802,0.574,5.07e-06,-3.976,0.0316,93.537,71.0,2
2HbmLkHkkI15eES8kpWRuI,Ven Devórame Otra Vez,['Lalo Rodriguez'],0.667,0.961,0.602,0.643,8.62e-05,-9.28,0.0438,83.77799999999998,63.0,2
0u2LbmKA70atp4J59QUnHW,Persona Ideal,"[""Adolescent's Orquesta""]",0.4370000000000001,0.84,0.511,0.464,0.0,-11.815,0.0329,96.856,62.0,2
3rsVX2Pd8UkjqF2MAZqeif,La Quiero A Morir,['DLG'],0.294,0.924,0.889,0.725,0.00311,-3.257,0.0471,99.672,67.0,2
0dPTfwViW7WzceWd3NoYk1,De Mí Enamórate,['Tito Nieves'],0.71,0.675,0.871,0.5,9.67e-06,-6.251,0.0365,94.446,44.0,1
6sna5KCgNbt1ciZtVJCjzx,Gotas De Lluvia,['Grupo Niche'],0.701,0.688,0.856,0.635,0.00019,-3.946,0.0375,97.276,66.0,2
2MnKininlD8bY9ggRNSJ37,Qué Precio Tiene el Cielo - Salsa Version,['Marc Anthony'],0.248,0.539,0.843,0.42,0.0,-4.692,0.0647,173.91,68.0,2
4SjBGbtJz77ximBiOZcIn6,No Me Acostumbro,['Rey Ruiz'],0.642,0.927,0.8270000000000001,0.659,8.400000000000001e-06,-6.174,0.0398,173.02200000000005,61.0,2
6rPPjEzRIHF0jUCs0xJq5K,Volverás,['Víctor Manuelle'],0.111,0.8270000000000001,0.933,0.5,2.89e-05,-4.561,0.0483,93.895,44.0,1
3lfWaQLyg71Uar9gAgFVWV,Casi Te Envidio,['Andy Montañez'],0.496,0.883,0.5670000000000001,0.67,0.0,-10.418,0.0888,95.926,60.0,2
6xggO96o1OD6zNd5wjevhQ,Por Ella,['Víctor Manuelle'],0.211,0.913,0.6779999999999999,0.7440000000000001,1.17e-06,-8.22,0.0497,172.915,54.0,1
5uRd1tmUAvfFGSPR5266Xp,Tu Cariñito,['Puerto Rican Power'],0.337,0.921,0.8740000000000001,0.6679999999999999,2.13e-06,-8.751,0.0469,187.435,68.0,2
1xAubZVq0sOxsoSfm1PzqA,Tú Me Vuelves Loco,['Frankie Ruiz'],0.4,0.918,0.6579999999999999,0.789,0.0,-9.427,0.034,92.055,46.0,1
0k1hbeZodoEw34FAdbh8xM,Brujeria,['El Gran Combo De Puerto Rico'],0.565,0.96,0.623,0.795,1.09e-05,-5.375,0.0461,93.03,58.0,1
09Prj3ivNAC9Y80cP4eKnm,Luna Negra,['Rey Ruiz'],0.56,0.89,0.705,0.679,1.22e-05,-6.465,0.037,173.959,53.0,1
6IF2P93LkyW4GqDQu1yS7H,Here with Me,"['Susie Suh', 'Robot Koch']",0.7020000000000001,0.106,0.375,0.5820000000000001,0.0631,-13.277,0.0329,129.909,56.0,1
5KQDGl3vAkNGyfvSbaW89E,I'm Good,"[""The Mowgli's""]",0.0115,0.674,0.921,0.612,0.0,-5.337999999999999,0.0705,96.042,59.0,1
59FC22eN2Syt9bbv2d6393,Black Sun,['Death Cab for Cutie'],0.17,0.608,0.642,0.608,0.0667,-7.978,0.0251,87.70299999999996,54.0,1
3VA4sjTMSTTF02hFGmlpJh,crushcrushcrush,['Paramore'],0.000218,0.648,0.7929999999999999,0.631,5.65e-05,-4.086,0.0468,136.96,64.0,2
2VBluJiNj9bKohWX0dY1Lh,Last Hope,['Paramore'],0.00411,0.255,0.711,0.465,0.000548,-6.178,0.0265,101.46,60.0,2
